#iter	     #Particle	       tx	       ty	       tz	     twist	     energy	     
1.0000	      1.0000	      0.0000	      0.0000	      2.9950	      279.6980	      -227611.6990	      
1.0000	      2.0000	      0.0000	      0.0000	      3.6853	      270.9172	      -227610.7580	      
1.0000	      3.0000	      0.0000	      0.0000	      3.3818	      342.6363	      -227329.3848	      
1.0000	      4.0000	      0.0000	      0.0000	      3.6123	      291.1320	      -227643.9165	      
1.0000	      5.0000	      0.0000	      0.0000	      3.3656	      286.2956	      -227643.8509	      
1.0000	      6.0000	      0.0000	      0.0000	      3.6535	      275.3376	      -227615.7120	      
1.0000	      7.0000	      0.0000	      0.0000	      3.5454	      264.3180	      -227612.8815	      
1.0000	      8.0000	      0.0000	      0.0000	      3.8926	      247.2666	      -227570.5303	      
1.0000	      9.0000	      0.0000	      0.0000	      3.0031	      314.6483	      -226368.2169	      
1.0000	      10.0000	      0.0000	      0.0000	      3.6563	      275.6460	      -227615.9358	      
1.0000	      11.0000	      0.0000	      0.0000	      3.8316	      353.7388	      -227570.4177	      
1.0000	      12.0000	      0.0000	      0.0000	      3.2547	      264.8290	      -227617.7611	      
1.0000	      13.0000	      0.0000	      0.0000	      3.6621	      280.7211	      -227621.6702	      
1.0000	      14.0000	      0.0000	      0.0000	      3.4768	      270.5117	      -227618.2008	      
1.0000	      15.0000	      0.0000	      0.0000	      2.8057	      319.6111	      -223844.5676	      
2.0000	      1.0000	      0.0000	      0.0000	      3.2548	      281.8404	      -227634.7813	      
2.0000	      2.0000	      0.0000	      0.0000	      3.8290	      276.4702	      -227609.1527	      
2.0000	      3.0000	      0.0000	      0.0000	      3.8256	      333.9545	      -227552.1539	      
2.0000	      4.0000	      0.0000	      0.0000	      3.1017	      291.8131	      -227647.3644	      
2.0000	      5.0000	      0.0000	      0.0000	      3.5155	      287.4933	      -227641.0884	      
2.0000	      6.0000	      0.0000	      0.0000	      3.0924	      279.7153	      -227623.4980	      
2.0000	      7.0000	      0.0000	      0.0000	      3.7905	      271.3620	      -227606.7177	      
2.0000	      8.0000	      0.0000	      0.0000	      2.9620	      253.6267	      -227485.8179	      
2.0000	      9.0000	      0.0000	      0.0000	      3.3905	      314.3791	      -227389.1041	      
2.0000	      10.0000	      0.0000	      0.0000	      2.9734	      279.0659	      -227606.8770	      
2.0000	      11.0000	      0.0000	      0.0000	      2.8493	      351.1412	      -226569.2326	      
2.0000	      12.0000	      0.0000	      0.0000	      3.6068	      273.0031	      -227615.5955	      
2.0000	      13.0000	      0.0000	      0.0000	      3.8774	      281.4508	      -227611.9269	      
2.0000	      14.0000	      0.0000	      0.0000	      2.9141	      273.8271	      -227588.1894	      
2.0000	      15.0000	      0.0000	      0.0000	      3.0788	      319.4593	      -226138.0546	      
3.0000	      1.0000	      0.0000	      0.0000	      3.3965	      284.2410	      -227638.4097	      
3.0000	      2.0000	      0.0000	      0.0000	      3.7724	      279.3358	      -227614.7418	      
3.0000	      3.0000	      0.0000	      0.0000	      2.8731	      316.1837	      -225195.1175	      
3.0000	      4.0000	      0.0000	      0.0000	      3.5843	      292.2899	      -227648.1128	      
3.0000	      5.0000	      0.0000	      0.0000	      3.4263	      288.5916	      -227647.4294	      
3.0000	      6.0000	      0.0000	      0.0000	      3.5408	      284.0050	      -227632.7376	      
3.0000	      7.0000	      0.0000	      0.0000	      3.7526	      277.1901	      -227613.2500	      
3.0000	      8.0000	      0.0000	      0.0000	      3.5710	      260.0393	      -227608.9513	      
3.0000	      9.0000	      0.0000	      0.0000	      3.6267	      312.9149	      -227584.6044	      
3.0000	      10.0000	      0.0000	      0.0000	      3.4314	      282.9686	      -227635.0276	      
3.0000	      11.0000	      0.0000	      0.0000	      3.3331	      332.7797	      -226969.1520	      
3.0000	      12.0000	      0.0000	      0.0000	      3.7296	      277.8616	      -227615.0946	      
3.0000	      13.0000	      0.0000	      0.0000	      3.9013	      281.9058	      -227611.1391	      
3.0000	      14.0000	      0.0000	      0.0000	      3.4131	      278.8639	      -227628.5444	      
3.0000	      15.0000	      0.0000	      0.0000	      3.2707	      314.4876	      -227212.1621	      
4.0000	      1.0000	      0.0000	      0.0000	      3.5038	      287.7539	      -227642.2474	      
4.0000	      2.0000	      0.0000	      0.0000	      3.6827	      283.9453	      -227625.6155	      
4.0000	      3.0000	      0.0000	      0.0000	      3.2414	      300.6554	      -227622.3791	      
4.0000	      4.0000	      0.0000	      0.0000	      3.9222	      292.6236	      -227626.6013	      
4.0000	      5.0000	      0.0000	      0.0000	      3.4084	      290.2471	      -227651.7516	      
4.0000	      6.0000	      0.0000	      0.0000	      3.8573	      287.9024	      -227622.6212	      
4.0000	      7.0000	      0.0000	      0.0000	      3.7101	      284.4827	      -227624.8213	      
4.0000	      8.0000	      0.0000	      0.0000	      3.9984	      273.0522	      -227598.6640	      
4.0000	      9.0000	      0.0000	      0.0000	      3.7844	      311.0316	      -227631.8906	      
4.0000	      10.0000	      0.0000	      0.0000	      3.7786	      288.4378	      -227628.2642	      
4.0000	      11.0000	      0.0000	      0.0000	      3.7454	      326.4177	      -227525.6270	      
4.0000	      12.0000	      0.0000	      0.0000	      3.7993	      278.6223	      -227612.6783	      
4.0000	      13.0000	      0.0000	      0.0000	      3.8692	      284.5964	      -227616.5242	      
4.0000	      14.0000	      0.0000	      0.0000	      3.7649	      283.0512	      -227619.8684	      
4.0000	      15.0000	      0.0000	      0.0000	      3.4427	      310.9999	      -227523.7387	      
5.0000	      1.0000	      0.0000	      0.0000	      3.5702	      290.2753	      -227644.4980	      
5.0000	      2.0000	      0.0000	      0.0000	      3.5979	      288.5906	      -227639.1984	      
5.0000	      3.0000	      0.0000	      0.0000	      3.5293	      287.6327	      -227640.8065	      
5.0000	      4.0000	      0.0000	      0.0000	      3.9894	      292.2492	      -227621.3983	      
5.0000	      5.0000	      0.0000	      0.0000	      3.3958	      291.4060	      -227654.6200	      
5.0000	      6.0000	      0.0000	      0.0000	      3.8329	      289.8496	      -227627.3788	      
5.0000	      7.0000	      0.0000	      0.0000	      3.6341	      290.1838	      -227640.5910	      
5.0000	      8.0000	      0.0000	      0.0000	      2.9622	      283.7483	      -227614.9177	      
5.0000	      9.0000	      0.0000	      0.0000	      3.7868	      308.0749	      -227642.5461	      
5.0000	      10.0000	      0.0000	      0.0000	      3.9652	      291.6078	      -227621.9697	      
5.0000	      11.0000	      0.0000	      0.0000	      2.8352	      323.0789	      -223754.8630	      
5.0000	      12.0000	      0.0000	      0.0000	      3.5271	      276.4659	      -227621.8870	      
5.0000	      13.0000	      0.0000	      0.0000	      3.6828	      286.3030	      -227629.8875	      
5.0000	      14.0000	      0.0000	      0.0000	      3.8156	      286.7786	      -227623.0089	      
5.0000	      15.0000	      0.0000	      0.0000	      3.5596	      305.4066	      -227637.8125	      
6.0000	      1.0000	      0.0000	      0.0000	      3.5767	      292.1918	      -227648.1164	      
6.0000	      2.0000	      0.0000	      0.0000	      3.5245	      292.5488	      -227651.8219	      
6.0000	      3.0000	      0.0000	      0.0000	      3.7051	      279.0741	      -227617.5877	      
6.0000	      4.0000	      0.0000	      0.0000	      3.8496	      291.7888	      -227629.9249	      
6.0000	      5.0000	      0.0000	      0.0000	      3.3871	      292.2172	      -227656.4200	      
6.0000	      6.0000	      0.0000	      0.0000	      3.7436	      289.9238	      -227633.2681	      
6.0000	      7.0000	      0.0000	      0.0000	      3.5469	      294.3434	      -227653.9494	      
6.0000	      8.0000	      0.0000	      0.0000	      3.1419	      291.3865	      -227650.9312	      
6.0000	      9.0000	      0.0000	      0.0000	      3.7052	      301.8247	      -227652.7181	      
6.0000	      10.0000	      0.0000	      0.0000	      3.8981	      290.2293	      -227624.0107	      
6.0000	      11.0000	      0.0000	      0.0000	      3.6338	      316.6519	      -227542.9496	      
6.0000	      12.0000	      0.0000	      0.0000	      3.3329	      276.0456	      -227625.8059	      
6.0000	      13.0000	      0.0000	      0.0000	      3.4927	      288.9642	      -227645.3279	      
6.0000	      14.0000	      0.0000	      0.0000	      3.6597	      289.6085	      -227637.7215	      
6.0000	      15.0000	      0.0000	      0.0000	      3.6118	      298.6881	      -227656.0713	      
7.0000	      1.0000	      0.0000	      0.0000	      3.5447	      293.5410	      -227652.6407	      
7.0000	      2.0000	      0.0000	      0.0000	      3.4656	      295.2659	      -227658.3546	      
7.0000	      3.0000	      0.0000	      0.0000	      3.7415	      277.0230	      -227613.6076	      
7.0000	      4.0000	      0.0000	      0.0000	      3.5868	      291.7303	      -227646.7968	      
7.0000	      5.0000	      0.0000	      0.0000	      3.3809	      292.7850	      -227657.5826	      
7.0000	      6.0000	      0.0000	      0.0000	      3.6572	      290.0831	      -227638.9100	      
7.0000	      7.0000	      0.0000	      0.0000	      3.4842	      297.0532	      -227658.9186	      
7.0000	      8.0000	      0.0000	      0.0000	      3.3343	      296.8221	      -227657.6304	      
7.0000	      9.0000	      0.0000	      0.0000	      3.6040	      295.6319	      -227653.2475	      
7.0000	      10.0000	      0.0000	      0.0000	      3.6181	      288.0166	      -227636.9645	      
7.0000	      11.0000	      0.0000	      0.0000	      3.0160	      327.8578	      -225035.0632	      
7.0000	      12.0000	      0.0000	      0.0000	      3.2130	      276.6428	      -227625.4098	      
7.0000	      13.0000	      0.0000	      0.0000	      3.3595	      291.2597	      -227655.1794	      
7.0000	      14.0000	      0.0000	      0.0000	      3.4895	      291.8193	      -227652.0073	      
7.0000	      15.0000	      0.0000	      0.0000	      3.5896	      293.1106	      -227649.2389	      
8.0000	      1.0000	      0.0000	      0.0000	      3.5202	      294.9933	      -227656.1995	      
8.0000	      2.0000	      0.0000	      0.0000	      3.4249	      297.4808	      -227658.8840	      
8.0000	      3.0000	      0.0000	      0.0000	      3.6156	      283.2083	      -227627.4719	      
8.0000	      4.0000	      0.0000	      0.0000	      3.3988	      292.1349	      -227655.7413	      
8.0000	      5.0000	      0.0000	      0.0000	      3.3788	      293.9431	      -227658.8814	      
8.0000	      6.0000	      0.0000	      0.0000	      3.5665	      290.9714	      -227646.1630	      
8.0000	      7.0000	      0.0000	      0.0000	      3.4403	      298.9501	      -227656.8875	      
8.0000	      8.0000	      0.0000	      0.0000	      3.4715	      300.6811	      -227653.4738	      
8.0000	      9.0000	      0.0000	      0.0000	      3.5256	      291.4729	      -227649.3659	      
8.0000	      10.0000	      0.0000	      0.0000	      3.3945	      288.7255	      -227648.6223	      
8.0000	      11.0000	      0.0000	      0.0000	      3.7585	      330.7493	      -227524.7246	      
8.0000	      12.0000	      0.0000	      0.0000	      3.1877	      281.3414	      -227632.5437	      
8.0000	      13.0000	      0.0000	      0.0000	      3.2668	      294.3899	      -227657.7231	      
8.0000	      14.0000	      0.0000	      0.0000	      3.3704	      293.6118	      -227658.6672	      
8.0000	      15.0000	      0.0000	      0.0000	      3.5755	      289.9898	      -227643.5654	      
9.0000	      1.0000	      0.0000	      0.0000	      3.4980	      296.2357	      -227658.2610	      
9.0000	      2.0000	      0.0000	      0.0000	      3.4087	      298.9736	      -227655.9134	      
9.0000	      3.0000	      0.0000	      0.0000	      3.4844	      289.8878	      -227647.8679	      
9.0000	      4.0000	      0.0000	      0.0000	      3.2875	      292.8304	      -227657.9307	      
9.0000	      5.0000	      0.0000	      0.0000	      3.3948	      295.0224	      -227659.4582	      
9.0000	      6.0000	      0.0000	      0.0000	      3.4973	      293.2874	      -227654.3633	      
9.0000	      7.0000	      0.0000	      0.0000	      3.4282	      299.2339	      -227655.7214	      
9.0000	      8.0000	      0.0000	      0.0000	      3.5402	      301.4293	      -227653.8663	      
9.0000	      9.0000	      0.0000	      0.0000	      3.4764	      290.2399	      -227649.1362	      
9.0000	      10.0000	      0.0000	      0.0000	      3.2628	      291.1307	      -227655.5678	      
9.0000	      11.0000	      0.0000	      0.0000	      3.0490	      336.8697	      -225796.2682	      
9.0000	      12.0000	      0.0000	      0.0000	      3.2556	      285.2440	      -227642.6163	      
9.0000	      13.0000	      0.0000	      0.0000	      3.2491	      297.2682	      -227649.9239	      
9.0000	      14.0000	      0.0000	      0.0000	      3.3063	      295.7316	      -227658.0200	      
9.0000	      15.0000	      0.0000	      0.0000	      3.5440	      290.1938	      -227645.5633	      
10.0000	      1.0000	      0.0000	      0.0000	      3.4735	      296.7924	      -227659.2403	      
10.0000	      2.0000	      0.0000	      0.0000	      3.4001	      298.5424	      -227656.6850	      
10.0000	      3.0000	      0.0000	      0.0000	      3.3695	      295.2387	      -227659.6557	      
10.0000	      4.0000	      0.0000	      0.0000	      3.2240	      293.8410	      -227656.0726	      
10.0000	      5.0000	      0.0000	      0.0000	      3.4061	      295.7778	      -227659.6655	      
10.0000	      6.0000	      0.0000	      0.0000	      3.4269	      295.2659	      -227659.2386	      
10.0000	      7.0000	      0.0000	      0.0000	      3.4243	      298.4396	      -227657.4255	      
10.0000	      8.0000	      0.0000	      0.0000	      3.5180	      300.1698	      -227656.3228	      
10.0000	      9.0000	      0.0000	      0.0000	      3.4853	      291.2807	      -227650.8250	      
10.0000	      10.0000	      0.0000	      0.0000	      3.2079	      293.9717	      -227655.0465	      
10.0000	      11.0000	      0.0000	      0.0000	      3.5869	      333.2282	      -227411.1262	      
10.0000	      12.0000	      0.0000	      0.0000	      3.3358	      289.6524	      -227652.4345	      
10.0000	      13.0000	      0.0000	      0.0000	      3.2764	      297.9055	      -227650.0028	      
10.0000	      14.0000	      0.0000	      0.0000	      3.2766	      296.9093	      -227653.9253	      
10.0000	      15.0000	      0.0000	      0.0000	      3.5156	      293.7985	      -227654.5044	      
11.0000	      1.0000	      0.0000	      0.0000	      3.4559	      297.1533	      -227659.2356	      
11.0000	      2.0000	      0.0000	      0.0000	      3.4023	      297.9957	      -227657.6101	      
11.0000	      3.0000	      0.0000	      0.0000	      3.2973	      299.0487	      -227646.2264	      
11.0000	      4.0000	      0.0000	      0.0000	      3.2413	      294.3891	      -227656.5393	      
11.0000	      5.0000	      0.0000	      0.0000	      3.4139	      296.3066	      -227659.5795	      
11.0000	      6.0000	      0.0000	      0.0000	      3.3715	      296.7425	      -227658.8316	      
11.0000	      7.0000	      0.0000	      0.0000	      3.4296	      297.4056	      -227659.0030	      
11.0000	      8.0000	      0.0000	      0.0000	      3.4298	      297.9927	      -227658.2137	      
11.0000	      9.0000	      0.0000	      0.0000	      3.5185	      293.9498	      -227654.6227	      
11.0000	      10.0000	      0.0000	      0.0000	      3.1893	      295.2728	      -227650.9799	      
11.0000	      11.0000	      0.0000	      0.0000	      3.9991	      334.6309	      -227584.5315	      
11.0000	      12.0000	      0.0000	      0.0000	      3.4006	      294.2181	      -227658.8936	      
11.0000	      13.0000	      0.0000	      0.0000	      3.2934	      297.4869	      -227653.2756	      
11.0000	      14.0000	      0.0000	      0.0000	      3.2855	      296.9654	      -227654.2859	      
11.0000	      15.0000	      0.0000	      0.0000	      3.4962	      298.5933	      -227658.3070	      
12.0000	      1.0000	      0.0000	      0.0000	      3.4442	      297.0693	      -227659.4290	      
12.0000	      2.0000	      0.0000	      0.0000	      3.4130	      297.6058	      -227658.6574	      
12.0000	      3.0000	      0.0000	      0.0000	      3.2866	      301.1271	      -227627.5729	      
12.0000	      4.0000	      0.0000	      0.0000	      3.2796	      294.3708	      -227658.1308	      
12.0000	      5.0000	      0.0000	      0.0000	      3.4168	      296.4196	      -227659.6063	      
12.0000	      6.0000	      0.0000	      0.0000	      3.3488	      297.2599	      -227657.2927	      
12.0000	      7.0000	      0.0000	      0.0000	      3.4301	      296.4797	      -227659.5603	      
12.0000	      8.0000	      0.0000	      0.0000	      3.3633	      296.2055	      -227659.0677	      
12.0000	      9.0000	      0.0000	      0.0000	      3.5153	      295.9240	      -227657.4122	      
12.0000	      10.0000	      0.0000	      0.0000	      3.2506	      296.2318	      -227653.9167	      
12.0000	      11.0000	      0.0000	      0.0000	      3.0720	      333.1092	      -225620.4298	      
12.0000	      12.0000	      0.0000	      0.0000	      3.4472	      297.6869	      -227658.7446	      
12.0000	      13.0000	      0.0000	      0.0000	      3.3073	      296.0813	      -227657.4727	      
12.0000	      14.0000	      0.0000	      0.0000	      3.3233	      295.0348	      -227658.8999	      
12.0000	      15.0000	      0.0000	      0.0000	      3.4650	      301.2613	      -227650.9064	      
13.0000	      1.0000	      0.0000	      0.0000	      3.4320	      296.9432	      -227659.3621	      
13.0000	      2.0000	      0.0000	      0.0000	      3.4190	      296.9562	      -227659.3572	      
13.0000	      3.0000	      0.0000	      0.0000	      3.3260	      300.0863	      -227643.0788	      
13.0000	      4.0000	      0.0000	      0.0000	      3.3365	      294.7145	      -227659.2632	      
13.0000	      5.0000	      0.0000	      0.0000	      3.4124	      296.4685	      -227659.6326	      
13.0000	      6.0000	      0.0000	      0.0000	      3.3715	      296.8278	      -227658.6614	      
13.0000	      7.0000	      0.0000	      0.0000	      3.4261	      295.6743	      -227659.2995	      
13.0000	      8.0000	      0.0000	      0.0000	      3.3294	      294.9152	      -227659.1662	      
13.0000	      9.0000	      0.0000	      0.0000	      3.5124	      297.2784	      -227658.4172	      
13.0000	      10.0000	      0.0000	      0.0000	      3.3033	      296.3708	      -227656.9122	      
13.0000	      11.0000	      0.0000	      0.0000	      3.7225	      326.7429	      -227511.8601	      
13.0000	      12.0000	      0.0000	      0.0000	      3.4517	      299.6763	      -227655.7502	      
13.0000	      13.0000	      0.0000	      0.0000	      3.3146	      294.6274	      -227659.0441	      
13.0000	      14.0000	      0.0000	      0.0000	      3.3631	      293.7539	      -227658.7971	      
13.0000	      15.0000	      0.0000	      0.0000	      3.4374	      301.5679	      -227647.0982	      
14.0000	      1.0000	      0.0000	      0.0000	      3.4178	      296.6056	      -227659.5592	      
14.0000	      2.0000	      0.0000	      0.0000	      3.4194	      296.4585	      -227659.6369	      
14.0000	      3.0000	      0.0000	      0.0000	      3.3879	      297.4342	      -227658.4178	      
14.0000	      4.0000	      0.0000	      0.0000	      3.3931	      295.1149	      -227659.4906	      
14.0000	      5.0000	      0.0000	      0.0000	      3.4076	      296.4325	      -227659.5027	      
14.0000	      6.0000	      0.0000	      0.0000	      3.4070	      295.8511	      -227659.5627	      
14.0000	      7.0000	      0.0000	      0.0000	      3.4221	      295.2148	      -227659.3475	      
14.0000	      8.0000	      0.0000	      0.0000	      3.3184	      294.0522	      -227658.9903	      
14.0000	      9.0000	      0.0000	      0.0000	      3.4795	      298.1605	      -227658.6089	      
14.0000	      10.0000	      0.0000	      0.0000	      3.3437	      296.3057	      -227658.7008	      
14.0000	      11.0000	      0.0000	      0.0000	      3.0875	      321.4712	      -225961.3572	      
14.0000	      12.0000	      0.0000	      0.0000	      3.4321	      300.3808	      -227652.2227	      
14.0000	      13.0000	      0.0000	      0.0000	      3.3206	      293.7352	      -227658.7982	      
14.0000	      14.0000	      0.0000	      0.0000	      3.3790	      293.9914	      -227658.8115	      
14.0000	      15.0000	      0.0000	      0.0000	      3.4203	      300.3747	      -227651.1271	      
15.0000	      1.0000	      0.0000	      0.0000	      3.4052	      296.1329	      -227659.6028	      
15.0000	      2.0000	      0.0000	      0.0000	      3.4164	      295.9719	      -227659.6697	      
